1.096478196143185091e+00,1.582998334294838827e+00,8.551935707486130411e+00,1.114992004204842901e+00
1.047128548050899610e+00,1.570298513534478912e+00,8.712953004648213096e+00,1.072724740900315110e+00
1.000000000000000000e+00,1.557757179628270316e+00,8.880808292094235057e+00,1.031877439392548945e+00
9.549925860214358853e-01,1.545383777855570129e+00,9.055861277740888227e+00,9.924097052298185284e-01
9.120108393559096527e-01,1.533187564236399236e+00,9.238490631247140428e+00,9.542822628576045352e-01
8.709635899560805861e-01,1.521177539036936199e+00,9.429094640441551434e+00,9.174569066713895715e-01
8.317637711026708569e-01,1.509362377679764444e+00,9.628091849219007514e+00,8.818964532507123089e-01
7.943282347242812680e-01,1.497750360299935135e+00,9.835921677058230728e+00,8.475646949594431989e-01
7.585775750291835484e-01,1.486349301110450050e+00,1.005304502229406616e+01,8.144263548889832949e-01
7.244359600749898931e-01,1.475166480058677232e+00,1.027994485400826541e+01,7.824470439562707380e-01
6.918309709189363055e-01,1.464208577005303047e+00,1.051712679950641238e+01,7.515932192125699407e-01
6.606934480075957739e-01,1.453481612386984256e+00,1.076511973806213618e+01,7.218321450631536296e-01
6.309573444801930275e-01,1.442990894489487808e+00,1.102447641358035391e+01,6.931318563211132933e-01
6.025595860743574450e-01,1.432740976271224875e+00,1.129577408202270483e+01,6.654611240804891859e-01
5.754399373371567039e-01,1.422735622862899785e+00,1.157961521119288761e+01,6.387894242431874092e-01
5.495408738576242902e-01,1.412977791384178561e+00,1.187662825198465555e+01,6.130869090539566857e-01
5.248074602497723173e-01,1.403469623833054625e+00,1.218746850050002450e+01,5.883243816589972530e-01
5.011872336272720219e-01,1.394212453650095274e+00,1.251281906975281011e+01,5.644732738616817791e-01
4.786300923226379789e-01,1.385206823311107449e+00,1.285339198813171890e+01,5.415056258360609887e-01
4.570881896148752399e-01,1.376452519689613130e+00,1.320992943794590602e+01,5.193940715899223459e-01
4.365158322401661017e-01,1.367948614602449764e+00,1.358320514482982411e+01,4.981118242397524765e-01
4.168693834703354750e-01,1.359693517574074972e+00,1.397402592330139015e+01,4.776326655405259691e-01
3.981071705534973137e-01,1.351685035284522884e+00,1.438323337934802026e+01,4.579309376419913868e-01
3.801893963205613125e-01,1.343920435448129336e+00,1.481170576651304849e+01,4.389815368843975052e-01
3.630780547701013550e-01,1.336396512724019603e+00,1.526035998821437722e+01,4.207599093437551230e-01
3.467368504525317197e-01,1.329109654446327005e+00,1.573015373608769529e+01,4.032420478357808813e-01
3.311311214825911065e-01,1.322055904052588771e+00,1.622208775256166646e+01,3.864044900050248588e-01
3.162277660168379412e-01,1.315231020526547168e+00,1.673720820627053385e+01,3.702243171447976988e-01
3.019951720402015982e-01,1.308630532636599231e+00,1.727660916906395627e+01,3.546791534519048161e-01
2.884031503126605611e-01,1.302249787245269852e+00,1.784143518658653349e+01,3.397471654275559527e-01
2.754228703338166273e-01,1.296083991396211887e+00,1.843288393771684497e+01,3.254070611684725112e-01
2.630267991895381408e-01,1.290128248294163171e+00,1.905220897954298565e+01,3.116380893878136771e-01
2.511886431509579576e-01,1.284377587555764144e+00,1.970072258112526598e+01,2.984200379646848034e-01
2.398832919019490140e-01,1.278826990433674649e+00,2.037979864988981049e+01,2.857332319574791835e-01
2.290867652767772378e-01,1.273471410646074942e+00,2.109087575843358309e+01,2.735585309714123059e-01
2.187761623949552037e-01,1.268305791628628443e+00,2.183546028109170933e+01,2.618773258578982466e-01
2.089296130854038924e-01,1.263325081496793789e+00,2.261512965052048330e+01,2.506715348614893535e-01
1.995262314968878903e-01,1.258524243423815747e+00,2.343153574752216528e+01,2.399235985342497157e-01
1.905460717963246564e-01,1.253898268036404140e+00,2.428640843171796604e+01,2.296164748788638577e-01
1.819700858609982486e-01,1.249442181337848012e+00,2.518155922865705776e+01,2.197336331082425098e-01
1.737800828749374582e-01,1.245151052923407553e+00,2.611888518165905992e+01,2.102590471273480810e-01
1.659586907437559655e-01,1.241020002793097321e+00,2.710037288054244087e+01,2.011771883397388272e-01
1.584893192461112599e-01,1.237044208509756382e+00,2.812810267530405994e+01,1.924730181505263926e-01
1.513561248436207096e-01,1.233218910315254213e+00,2.920425308886970228e+01,1.841319797190586194e-01
1.445439770745927943e-01,1.229539416752308822e+00,3.033110543525733149e+01,1.761399895060228316e-01
1.380384264602885214e-01,1.226001109622292473e+00,3.151104865516922260e+01,1.684834284105075075e-01
1.318256738556407570e-01,1.222599447871006273e+00,3.274658438095465129e+01,1.611491324835981342e-01
1.258925411794167559e-01,1.219329971905496635e+00,3.404033223831419974e+01,1.541243835126762107e-01
1.202264434617413003e-01,1.216188306795133789e+00,3.539503539991437009e+01,1.473968992520093835e-01
1.148153621496882937e-01,1.213170165325164085e+00,3.681356640046392670e+01,1.409548235020991469e-01
1.096478196143185063e-01,1.210271350579515737e+00,3.829893322600684513e+01,1.347867160206204229e-01
1.047128548050899610e-01,1.207487758138963585e+00,3.985428569112879416e+01,1.288815423085236944e-01
1.000000000000000056e-01,1.204815377889289829e+00,4.148292211669178897e+01,1.232286633068207932e-01
9.549925860214349138e-02,1.202250295539346148e+00,4.318829632263515350e+01,1.178178250432126567e-01
9.120108393559095417e-02,1.199788693612826362e+00,4.497402495122982913e+01,1.126391482297122854e-01
8.709635899560795591e-02,1.197426852325049529e+00,4.684389513526193127e+01,1.076831178857869525e-01
8.317637711026708291e-02,1.195161150123750904e+00,4.880187252788378771e+01,1.029405729827064520e-01
7.943282347242820729e-02,1.192988063792508990e+00,5.085210971195958507e+01,9.840269612226773543e-02
7.585775750291835762e-02,1.190904168405907848e+00,5.299895500558206152e+01,9.406100330159905543e-02
7.244359600749905592e-02,1.188906137155683274e+00,5.524696168235328742e+01,8.990733378029798495e-02
6.918309709189361667e-02,1.186990740666113764e+00,5.760089762713612060e+01,8.593384003281920314e-02
6.606934480075964122e-02,1.185154846385726435e+00,6.006575544985723525e+01,8.213297784839143634e-02
6.309573444801930275e-02,1.183395417577871145e+00,6.264676306714163445e+01,7.849749656966786837e-02
6.025595860743581528e-02,1.181709512313829036e+00,6.534939479561569442e+01,7.502042948057621730e-02
5.754399373371566623e-02,1.180094282164434460e+00,6.817938295879663713e+01,7.169508436456499545e-02
5.495408738576247620e-02,1.178546970899045254e+00,7.114273004445888660e+01,6.851503424463271930e-02
5.248074602497722341e-02,1.177064912914046024e+00,7.424572143548846270e+01,6.547410829903045626e-02
5.011872336272725492e-02,1.175645531664740062e+00,7.749493874015018946e+01,6.256638297814846872e-02
4.786300923226380344e-02,1.174286337958832194e+00,8.089727375109505658e+01,5.978617331728078299e-02
4.570881896148751289e-02,1.172984928177857933e+00,8.445994306235617444e+01,5.712802445423174891e-02
4.365158322401656299e-02,1.171738982430731824e+00,8.819050337538006090e+01,5.458670335515967975e-02
4.168693834703354750e-02,1.170546262651180225e+00,9.209686752655717612e+01,5.215719075167489505e-02
3.981071705534969252e-02,1.169404610649654952e+00,9.618732127024739498e+01,4.983467329128802442e-02
3.801893963205612431e-02,1.168311946129638512e+00,1.004705408528895418e+02,4.761453590248693885e-02
3.630780547701010358e-02,1.167266264742022885e+00,1.049556114148120542e+02,4.549235437782206404e-02
3.467368504525316503e-02,1.166265634052318756e+00,1.096520462817103692e+02,4.346388808333592063e-02
3.311311214825907873e-02,1.165308200305464004e+00,1.145698070474724943e+02,4.152507334358885444e-02
3.162277660168379134e-02,1.164392169934354460e+00,1.197193248816414126e+02,3.967201596240869238e-02
3.019951720402012582e-02,1.163515822853790294e+00,1.251115224885596859e+02,3.790098531098563817e-02
2.884031503126605750e-02,1.162677502759533965e+00,1.307578373597674499e+02,3.620840764709038623e-02
2.754228703338163289e-02,1.161875622046238732e+00,1.366702459454419341e+02,3.459086021305422809e-02
2.630267991895381477e-02,1.161108645565095632e+00,1.428612892435701553e+02,3.304506478858729168e-02
2.511886431509577008e-02,1.160375104750691166e+00,1.493440991911931519e+02,3.156788250645243404e-02
2.398832919019489723e-02,1.159673586956905478e+00,1.561324266314986176e+02,3.015630799126730807e-02
2.290867652767774806e-02,1.159002735408737772e+00,1.632406704565431141e+02,2.880746406342398619e-02
2.187761623949551967e-02,1.158361247305045305e+00,1.706839081489977445e+02,2.751859656455921121e-02
2.089296130854040659e-02,1.157747871972046871e+00,1.784779277630694878e+02,2.628706936726126625e-02
1.995262314968878833e-02,1.157161409053118817e+00,1.866392614126609999e+02,2.511035956411953110e-02
1.905460717963248368e-02,1.156600706735799067e+00,1.951852203380418587e+02,2.398605283163255525e-02
1.819700858609982555e-02,1.156064660014644918e+00,2.041339316247524209e+02,2.291183896450205842e-02
1.737800828749376178e-02,1.155552209027455257e+00,2.135043766531435381e+02,2.188550757637379093e-02
1.659586907437559863e-02,1.155062337364036074e+00,2.233164313608004079e+02,2.090494396030509808e-02
1.584893192461114125e-02,1.154594070492803271e+00,2.335909084012938308e+02,1.996812510750084133e-02
1.513561248436207270e-02,1.154146474207100814e+00,2.443496012901910035e+02,1.907311587741593664e-02
1.445439770745927943e-02,1.153718653072233646e+00,2.556153306325909114e+02,1.821806531444149571e-02
1.380384264602883999e-02,1.153309748980975158e+00,2.674119925278932328e+02,1.740120310865755221e-02
1.318256738556407466e-02,1.152918939730437131e+00,2.797646092563127240e+02,1.662083619434637227e-02
1.258925411794166276e-02,1.152545437611822932e+00,2.926993823548637579e+02,1.587534548180625019e-02
1.202264434617413176e-02,1.152188488084398443e+00,3.062437481938482051e+02,1.516318271923654086e-02
1.148153621496881757e-02,1.151847368473054134e+00,3.204264361729977963e+02,1.448286747930816951e-02
1.096478196143185063e-02,1.151521386711809258e+00,3.352775296602649178e+02,1.383298426654351425e-02
1.047128548050898535e-02,1.151209880128188257e+00,3.508285298025767815e+02,1.321217974124464130e-02
1.000000000000000021e-02,1.150912214270353617e+00,3.671124223438613967e+02,1.261916005590030254e-02
9.549925860214350179e-03,1.150627781773371883e+00,3.841637475921459668e+02,1.205268830002025927e-02
9.120108393559096804e-03,1.150356001265357309e+00,4.020186736840867070e+02,1.151158204950178746e-02
8.709635899560795938e-03,1.150096316312319233e+00,4.207150733023594853e+02,1.099471101670232952e-02
8.317637711026708985e-03,1.149848194400831858e+00,4.402926040086142052e+02,1.050099479749749126e-02
7.943282347242805116e-03,1.149611125957615165e+00,4.607927923624179698e+02,1.002940071170216330e-02
7.585775750291836803e-03,1.149384623406147110e+00,4.822591220045468390e+02,9.578941733344861070e-03
7.244359600749906113e-03,1.149168220252173356e+00,5.047371258917628438e+02,9.148674507310475615e-03
6.918309709189362708e-03,1.148961470130104967e+00,5.282744828831474706e+02,8.737697448467389091e-03
6.606934480075965163e-03,1.148763946319029561e+00,5.529211188519104780e+02,8.345148924471605320e-03
6.309573444801929408e-03,1.148575240358765237e+00,5.787293126185653591e+02,7.970205507188505775e-03
6.025595860743581354e-03,1.148394961418226945e+00,6.057538068355972882e+02,7.612080304587212458e-03
5.754399373371566623e-03,1.148222736468133665e+00,6.340519240399182763e+02,7.270021368673271374e-03
5.495408738576248141e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
5.248074602497722861e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
5.011872336272724625e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
4.786300923226381038e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
4.570881896148752156e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
4.365158322401656646e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
4.168693834703355271e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.981071705534969078e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.801893963205612258e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.630780547701010098e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.467368504525316676e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.311311214825907873e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.162277660168378961e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
3.019951720402013103e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.884031503126605923e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.754228703338163376e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.630267991895381303e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.511886431509577269e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.398832919019489897e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.290867652767774546e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.187761623949551620e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
2.089296130854040746e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.995262314968878920e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.905460717963248412e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.819700858609982642e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.737800828749376482e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.659586907437559777e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.584893192461114082e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
